ID_DET_BORD,REF_CTR_DET_BORD,ANNEE_BORD,NUM_BORD,TYP_DET_BORD,NUM_CREANCE_ASS_BORD,TYP_ASS_DET_BORD,DAT_DET_BORD,MONT_TTC_DET_BORD,DEVISE_DET_BORD,ECH_DET_BORD,ECH_APR_PROROG_DET_BORD,MONT_OUV_DET_BORD,DELAI_PAIE_DET_BORD,MODE_REG_DET_BORD,TYP_REG_DET_BORD,TX_FDG_DET_BORD,TX_COMM_FACT_DET_BORD,ANNUL_DET_BORD,VALIDE_DET_BORD,REF_IND_DET_BORD,MONT_FDG_DET_BORD,MONT_FDG_LIBERE_DET_BORD,MONT_COMM_FACT_DET_BORD,TX_TVA_COMM_FACT_DET_BORD,MONT_TVA_COMM_FACT_DET_BORD,MONT_TTC_COMM_FACT_DET_BORD,ID_CALC_DISPO_DET_BORD,REF_DET_BORD,COMM_DET_BORD,RETENU_DET_BORD
181,9,2014,18,fact ,181,,2014-04-04,10509.197,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,30,0.0,0.0,157.638,0.0,0.0,157.638,,,,
1811,10,2014,18,fact ,181,,2014-03-07,118281.25,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,28,0.0,0.0,1774.219,0.0,0.0,1774.219,,,,
182,9,2014,18,fact ,182,,2014-03-29,86045.531,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,30,0.0,0.0,1290.683,0.0,0.0,1290.683,,,,0.0
1821,10,2014,18,fact ,182,,2014-03-14,118281.25,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,28,0.0,0.0,1774.219,0.0,0.0,1774.219,,,,
183,22,2014,18,fact ,183,,2012-12-24,599.4,TND,0.0,,0.0,,C    ,,0.0,0.0,False,True,73,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1831,10,2014,18,fact ,183,,2014-03-21,118281.25,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,28,0.0,0.0,1774.219,0.0,0.0,1774.219,,,,
184,10,2014,18,fact ,184,,2014-03-28,118281.65,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,28,0.0,0.0,1774.225,0.0,0.0,1774.225,,,,0.0
19,22,2014,46,fact ,19,,2014-02-26,246.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
191,9,2014,19,fact ,191,,2014-03-21,54000.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,32,0.0,0.0,810.0,0.0,0.0,810.0,,,,
1911,10,2014,19,fact ,191,,2014-03-12,55000.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,,29,0.0,0.0,825.0,0.0,0.0,825.0,,,,
192,22,2014,19,fact ,192,,2013-01-01,599.6,TND,0.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,8.994
193,22,2014,19,fact ,193,,2013-01-18,6857.2,TND,0.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.0,0.0,0.0,,,,102.858
194,9,2014,19,fact ,194,,2014-04-01,54000.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,32,0.0,0.0,810.0,0.0,0.0,810.0,,,,
195,9,2014,19,fact ,195,,2014-04-08,53177.364,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,32,0.0,0.0,797.66,0.0,0.0,797.66,,,,
196,10,2014,19,fact ,196,,2014-04-16,50000.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,,28,0.0,0.0,750.0,0.0,0.0,750.0,,,,
197,10,2014,19,fact ,197,,2014-04-23,50000.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,,28,0.0,0.0,750.0,0.0,0.0,750.0,,,,
198,10,2014,19,fact ,198,,2014-04-25,51164.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,,29,0.0,0.0,767.46,0.0,0.0,767.46,,,,
199,10,2014,19,fact ,199,,2014-04-29,55677.9,TND,0.0,,0.0,,C    ,,0.0,1.5,False,,28,0.0,0.0,835.169,0.0,0.0,835.169,,,,
2,25,2014,28,fact ,2,,2014-03-28,92952.4,TND,120.0,,0.0,,C    ,,0.0,1.5,False,True,29,0.0,0.0,1394.286,0.18,250.971,1645.257,,,,0.0
20,22,2014,46,fact ,20,,2014-02-10,246.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
2000,22,2014,46,fact ,2000,,2013-12-30,34.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,151,0.0,0.0,0.0,0.18,0.0,0.0,,,,
2001,22,2014,46,fact ,2001,,2013-11-21,246.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,48,0.0,0.0,0.0,0.18,0.0,0.0,,,,3.702
2002,22,2014,46,fact ,2002,,2014-01-20,386.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,60,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
2003,22,2014,46,fact ,2003,,2014-01-20,248.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,3.723
2004,22,2014,46,fact ,2004,,2014-02-15,2940.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,39,0.0,0.0,0.0,0.18,0.0,0.0,,,,44.106
20041,22,2014,46,fact ,20041,,2014-02-15,1478.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,22.182
20042,26,2014,30,fact ,20042,,2014-03-01,174226.345,TND,120.0,,0.0,,C    ,,0.0,1.5,False,True,32,0.0,0.0,2613.395,0.18,470.411,3083.806,,,,0.0
20043,26,2014,30,fact ,20043,,2014-03-01,109362.646,TND,120.0,,0.0,,C    ,,0.0,1.5,False,True,31,0.0,0.0,1640.44,0.18,295.279,1935.719,,,,0.0
20044,32,2014,47,fact ,20044,,2014-03-18,18.32,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,18,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20045,32,2014,47,fact ,20045,,2014-03-21,76.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,1.14
20046,32,2014,47,fact ,20046,,2014-03-21,78.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20047,32,2014,47,fact ,20047,,2014-03-21,142.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20048,32,2014,47,fact ,20048,,2014-03-21,190.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20049,32,2014,47,fact ,20049,,2014-03-21,201.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20050,32,2014,47,fact ,20050,,2014-02-01,224.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20051,32,2014,47,fact ,20051,,2014-03-01,236.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20052,32,2014,47,fact ,20052,,2014-03-01,246.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.18,0.0,0.0,,,,3.702
20053,32,2014,47,fact ,20053,,2014-03-01,314.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20054,32,2014,47,fact ,20054,,2014-03-01,330.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20055,32,2014,47,fact ,20055,,2014-03-01,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,13,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.718
20056,32,2014,47,fact ,20056,,2014-03-01,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20057,32,2014,47,fact ,20057,,2014-02-01,409.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20058,32,2014,47,fact ,20058,,2014-03-01,991.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,14.874
20059,32,2014,47,fact ,20059,,2014-03-01,991.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,14.874
20060,32,2014,47,fact ,20060,,2014-03-01,991.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,10,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20061,32,2014,47,fact ,20061,,2014-03-01,1120.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,16.806
20062,32,2014,47,fact ,20062,,2014-02-01,1204.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,41,0.0,0.0,0.0,0.18,0.0,0.0,,,,18.06
20063,32,2014,47,fact ,20063,,2014-03-01,1699.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,70,0.0,0.0,0.0,0.18,0.0,0.0,,,,25.494
20064,32,2014,47,fact ,20064,,2014-03-01,1982.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,29.742
20065,32,2014,47,fact ,20065,,2014-03-01,11452.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.18,0.0,0.0,,,,171.786
20066,32,2014,47,fact ,20066,,2014-03-01,27003.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,405.048
20067,32,2014,47,fact ,20067,,2014-03-01,42339.656,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,635.095
20068,32,2014,47,fact ,20068,,2014-03-01,386.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,12,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.802
20069,32,2014,47,fact ,20069,,2014-03-01,1030.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,152,0.0,0.0,0.0,0.18,0.0,0.0,,,,15.462
20070,32,2014,47,fact ,20070,,2014-03-01,10770.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,14,0.0,0.0,0.0,0.18,0.0,0.0,,,,161.556
20071,26,2014,31,fact ,20071,,2014-04-17,149202.187,TND,90.0,,0.0,,T    ,,0.0,1.5,False,True,30,0.0,0.0,2238.033,0.18,402.846,2640.879,,,,
20072,25,2014,29,fact ,20072,,2014-03-31,108148.4,TND,120.0,,0.0,,C    ,,0.0,1.5,False,True,29,0.0,0.0,1622.226,0.18,292.001,1914.227,,,,0.0
20073,27,2014,8,bdc  ,20073,,2014-03-14,90000.0,TND,90.0,,0.0,,C    ,,20.0,1.0,False,True,149,0.0,7500.0,900.0,0.18,162.0,1062.0,,,,0.0
20074,32,2014,48,fact ,20074,,2014-04-03,15.52,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,21,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20075,32,2014,48,fact ,20075,,2014-04-21,50.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,30,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20076,32,2014,48,fact ,20076,,2014-03-29,79.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,41,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20077,32,2014,48,fact ,20077,,2014-04-01,88.88,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.18,0.0,0.0,,,,1.333
20078,32,2014,48,fact ,20078,,2014-03-26,134.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20079,32,2014,48,fact ,20079,,2014-03-26,134.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20080,32,2014,48,fact ,20080,,2014-03-21,206.9,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,30,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20081,32,2014,48,fact ,20081,,2014-03-29,212.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,67,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20082,32,2014,48,fact ,20082,,2014-04-15,212.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,67,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20083,32,2014,48,fact ,20083,,2014-04-05,272.685,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20084,32,2014,48,fact ,20084,,2014-03-29,286.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20085,32,2014,48,fact ,20085,,2014-04-10,305.04,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,17,0.0,0.0,0.0,0.18,0.0,0.0,,,,4.576
20086,32,2014,48,fact ,20086,,2014-03-21,336.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,30,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20087,32,2014,48,fact ,20087,,2014-03-26,336.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,59,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20088,32,2014,48,fact ,20088,,2014-03-29,343.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20089,32,2014,48,fact ,20089,,2014-03-31,347.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,30,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20090,32,2014,48,fact ,20090,,2014-04-09,354.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.316
20091,32,2014,48,fact ,20091,,2014-03-26,357.999,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20092,32,2014,48,fact ,20092,,2014-04-10,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,13,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.718
20093,32,2014,48,fact ,20093,,2014-04-08,386.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,10,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.802
20094,32,2014,48,fact ,20094,,2014-04-18,386.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20095,32,2014,48,fact ,20095,,2014-03-29,386.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,60,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20096,32,2014,48,fact ,20096,,2014-04-08,425.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20097,32,2014,48,fact ,20097,,2014-04-07,437.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,30,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20098,32,2014,48,fact ,20098,,2014-04-02,470.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,13,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20099,32,2014,48,fact ,20099,,2014-03-31,493.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,10,0.0,0.0,0.0,0.18,0.0,0.0,,,,
201,10,2014,20,fact ,201,,2014-04-03,43000.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,28,0.0,0.0,645.0,0.0,0.0,645.0,,,,0.0
20100,32,2014,48,fact ,20100,,2014-02-24,515.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,7.734
20101,32,2014,48,fact ,20101,,2014-04-02,637.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,13,0.0,0.0,0.0,0.18,0.0,0.0,,,,9.564
20102,32,2014,48,fact ,20102,,2014-04-12,661.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,18,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20103,32,2014,48,fact ,20103,,2014-04-09,872.42,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,13.086
20104,32,2014,48,fact ,20104,,2014-04-08,963.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,30,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20105,32,2014,48,fact ,20105,,2014-04-14,980.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,151,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20106,32,2014,48,fact ,20106,,2014-04-18,1192.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,17.892
20107,32,2014,48,fact ,20107,,2014-03-25,1287.28,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,151,0.0,0.0,0.0,0.18,0.0,0.0,,,,19.309
20108,32,2014,48,fact ,20108,,2014-04-10,1498.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,75,0.0,0.0,0.0,0.18,0.0,0.0,,,,22.476
20109,32,2014,48,fact ,20109,,2014-03-31,1811.44,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.18,0.0,0.0,,,,27.172
20110,32,2014,48,fact ,20110,,2014-03-27,1960.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,75,0.0,0.0,0.0,0.18,0.0,0.0,,,,29.406
20111,32,2014,48,fact ,20111,,2014-04-18,2169.398,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20112,32,2014,48,fact ,20112,,2014-03-31,2385.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,76,0.0,0.0,0.0,0.18,0.0,0.0,,,,35.778
20114,32,2014,48,fact ,20114,,2014-02-27,2971.814,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,44.577
20115,32,2014,48,fact ,20115,,2014-03-28,3107.148,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,151,0.0,0.0,0.0,0.18,0.0,0.0,,,,46.607
20116,32,2014,48,fact ,20116,,2014-03-28,3796.128,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,155,0.0,0.0,0.0,0.18,0.0,0.0,,,,56.942
20117,32,2014,48,fact ,20117,,2014-04-09,4756.9,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,71.354
20118,32,2014,48,fact ,20118,,2014-03-24,5344.9,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,80.174
20119,32,2014,48,fact ,20119,,2014-04-17,6035.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,90.525
20120,32,2014,48,fact ,20120,,2014-04-12,7216.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,61,0.0,0.0,0.0,0.18,0.0,0.0,,,,108.252
20121,32,2014,48,fact ,20121,,2014-04-01,8478.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,10,0.0,0.0,0.0,0.18,0.0,0.0,,,,127.17
20122,32,2014,48,fact ,20122,,2014-03-31,9424.348,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.18,0.0,0.0,,,,141.365
20123,32,2014,48,fact ,20123,,2014-04-09,17955.272,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,269.329
20124,32,2014,48,fact ,20124,,2014-04-17,32392.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,485.886
20125,32,2014,48,fact ,20125,,2014-04-19,34081.12,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,17,0.0,0.0,0.0,0.18,0.0,0.0,,,,511.217
20126,32,2014,48,fact ,20126,,2014-03-29,286.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,68,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20127,27,2014,09,fact ,20127,,2014-04-07,4982.307,TND,120.0,,0.0,,T    ,,20.0,1.0,False,True,22,0.0,0.0,49.823,0.18,8.968,58.791,,,,0.0
20128,27,2014,09,march,20128,,2014-04-07,43941.49,TND,120.0,,0.0,,T    ,,20.0,1.0,False,True,22,0.0,0.0,439.415,0.18,79.095,518.51,,,,0.0
20130,26,2014,33,fact ,20130,,2014-04-28,132859.162,TND,120.0,,0.0,,T    ,,0.0,1.5,False,True,31,0.0,0.0,1992.887,0.18,358.72,2351.607,,,,0.0
20131,26,2014,33,fact ,20131,,2014-04-28,179464.316,TND,120.0,,0.0,,C    ,,0.0,1.5,False,True,32,0.0,0.0,2691.965,0.18,484.554,3176.518,,,,0.0
20132,26,2014,35,fact ,20132,,2014-05-12,177643.686,TND,120.0,,0.0,,T    ,,0.0,1.5,False,True,31,0.0,0.0,2664.655,0.18,479.638,3144.293,,,,0.0
20133,25,2014,30,fact ,20133,,2014-05-05,118440.4,TND,120.0,,0.0,,T    ,,0.0,1.5,False,True,28,0.0,0.0,1776.606,0.18,319.789,2096.395,,,,0.0
20134,25,2014,30,fact ,20134,,2014-05-05,84285.4,TND,120.0,,0.0,,C    ,,0.0,1.5,False,True,29,0.0,0.0,1264.281,0.18,227.571,1491.852,,,,0.0
20135,32,2014,49,fact ,20135,,2014-04-22,25.04,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20136,32,2014,49,fact ,20136,,2014-04-22,42.224,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20137,32,2014,49,fact ,20137,,2014-04-08,170.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,2.55
20138,32,2014,49,fact ,20138,,2014-04-26,190.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,63,0.0,0.0,0.0,0.18,0.0,0.0,,,,2.862
20139,32,2014,49,fact ,20139,,2014-04-15,202.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,18,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20140,32,2014,49,fact ,20140,,2014-04-30,218.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,3.279
20141,32,2014,49,fact ,20141,,2014-05-06,235.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,3.534
20142,32,2014,49,fact ,20142,,2014-04-24,247.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20143,32,2014,49,fact ,20143,,2014-04-22,266.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,18,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20144,32,2014,49,fact ,20144,,2014-04-30,330.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,4.962
20145,32,2014,49,fact ,20145,,2014-05-07,347.6,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,21,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20146,32,2014,49,fact ,20146,,2014-04-17,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20147,32,2014,49,fact ,20147,,2014-04-17,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,40,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.718
20148,32,2014,49,fact ,20148,,2014-04-24,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20149,32,2014,49,fact ,20149,,2014-05-06,381.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,17,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.718
20150,32,2014,49,fact ,20150,,2014-04-22,386.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,60,0.0,0.0,0.0,0.18,0.0,0.0,,,,5.802
20151,32,2014,49,fact ,20151,,2014-04-08,425.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,12,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20152,32,2014,49,fact ,20152,,2014-04-26,425.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,13,0.0,0.0,0.0,0.18,0.0,0.0,,,,6.378
20153,32,2014,49,fact ,20153,,2014-04-30,470.8,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,60,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20154,32,2014,49,fact ,20154,,2014-04-22,784.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20155,32,2014,49,fact ,20155,,2014-04-22,784.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20156,32,2014,49,fact ,20156,,2014-04-22,784.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20157,32,2014,49,fact ,20157,,2014-05-06,784.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,37,0.0,0.0,0.0,0.18,0.0,0.0,,,,
20158,32,2014,49,fact ,20158,,2014-05-03,784.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,72,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20159,32,2014,49,fact ,20159,,2014-04-23,840.4,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,45,0.0,0.0,0.0,0.18,0.0,0.0,,,,0.0
20160,32,2014,49,fact ,20160,,2014-04-24,1202.666,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,51,0.0,0.0,0.0,0.18,0.0,0.0,,,,18.04
20161,32,2014,49,fact ,20161,,2014-04-24,2061.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,43,0.0,0.0,0.0,0.18,0.0,0.0,,,,30.918
20162,32,2014,49,fact ,20162,,2014-04-30,2106.0,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,11,0.0,0.0,0.0,0.18,0.0,0.0,,,,31.59
20163,32,2014,49,fact ,20163,,2014-04-30,2117.2,TND,45.0,,0.0,,C    ,,0.0,0.0,False,True,71,0.0,0.0,0.0,0.18,0.0,0.0,,,,31.758
